Name,Strength,Vision,Outcome
20,0.640252,4.35975,0
21,0.501252,4.49875,0
22,1.44287,3.44465,0
23,2.26768,2.68781,0
24,3.52533,1.37215,0
25,3.56442,1.34346,0
26,1.4559,3.42259,0
27,1.51355,3.39393,0
28,1.44068,3.38994,0
9,2.0833,2.9167,1
17,3.9759,1.0241,1
21,2.80386,2.19614,1
2,4.02829,0.971709,0
3,2.71957,2.28043,0
4,1.19871,3.80129,0
5,2.72683,2.27317,0
6,3.81008,1.18992,0
7,3.98888,1.01112,0
8,1.05222,3.94778,0
10,4.35066,0.649337,0
11,4.0536,0.946397,0
12,4.67486,0.325143,0
13,3.37763,1.62237,0
14,3.41952,1.58048,0
15,4.44913,0.550865,0
16,4.14599,0.854014,0
18,0.917749,4.08225,0
19,4.05973,0.940266,0
20,3.84597,1.15403,0
8,3.04374,1.95626,1
20,2.0452,2.9548,1
9,2.05176,2.94824,1
2,0.809772,4.19023,0
3,1.73709,3.26291,0
4,3.365,1.635,0
5,4.51895,0.481053,0
6,2.84473,2.15527,0
7,1.52707,3.47293,0
10,0.241327,4.75867,0
11,0.00415333,4.99585,0
12,2.54994,2.45006,0
13,4.36232,0.637679,0
14,4.5539,0.446099,0
15,3.01236,1.98764,0
16,2.06255,2.93745,0
17,4.54781,0.452187,0
18,4.56392,0.436084,0
19,0.346587,4.65341,0
21,0.08526,4.91474,0
22,2.97999,1.95037,0
23,3.0104,1.87305,0
24,2.99272,1.90229,0
25,2.96667,1.92759,0
8,3.04374,1.95626,1
20,2.0452,2.9548,1
9,2.05176,2.94824,1
2,0.809772,4.19023,0
3,1.73709,3.26291,0
4,3.365,1.635,0
5,4.51895,0.481053,0
6,2.84473,2.15527,0
7,1.52707,3.47293,0
10,0.241327,4.75867,0
11,0.00415333,4.99585,0
12,2.54994,2.45006,0
13,4.36232,0.637679,0
14,4.5539,0.446099,0
15,3.01236,1.98764,0
16,2.06255,2.93745,0
17,4.54781,0.452187,0
18,4.56392,0.436084,0
19,0.346587,4.65341,0
21,0.08526,4.91474,0
22,2.97999,1.95037,0
23,3.0104,1.87305,0
24,2.99272,1.90229,0
25,2.96667,1.92759,0
22,3.66239,1.28488,1
11,3.50957,1.49044,1
12,2.92309,2.07691,1
2,0.120543,4.87946,0
3,3.25444,1.74556,0
4,3.04918,1.95082,0
5,3.84888,1.15112,0
6,4.37696,0.623044,0
7,1.59835,3.40165,0
8,0.0819362,4.91806,0
9,2.0165,2.9835,0
10,1.18829,3.81171,0
13,0.43712,4.56288,0
14,3.24938,1.75062,0
15,1.58218,3.41782,0
16,0.116292,4.88371,0
17,0.183701,4.8163,0
18,3.23777,1.76223,0
19,4.33338,0.66662,0
20,2.8069,2.1931,0
21,4.93686,0.0631371,0
23,3.55658,1.34942,0
24,3.53993,1.30229,0
25,3.56059,1.29522,0
26,3.58448,1.31415,0
27,3.56404,1.37747,0
28,2.79071,2.07996,0
29,3.58134,1.36696,0
8,2.06574,2.93426,1
2,1.89933,3.10067,0
3,4.76224,0.237757,0
4,0.207374,4.79263,0
5,3.1365,1.8635,0
6,0.897162,4.10284,0
7,4.12663,0.873372,0
9,1.96412,3.03588,0
10,4.56689,0.433114,0
11,1.94687,3.05313,0
12,3.26887,1.73113,0
13,3.90701,1.09299,0
14,1.86148,3.13852,0
15,0.10517,4.89483,0
16,0.514154,4.48585,0
17,0.719093,4.28091,0
18,4.32992,0.670081,0
19,3.09538,1.90462,0
20,3.44798,1.55202,0
21,4.64718,0.35282,0
22,1.86509,2.94609,0
23,1.86738,2.92635,0
24,1.95172,3.02512,0
10,2.99075,2.00925,1
2,1.19452,3.80548,0
3,1.27473,3.72527,0
4,4.88509,0.114914,0
5,4.94483,0.0551668,0
6,2.42469,2.57531,0
7,4.18513,0.814866,0
8,4.07504,0.924964,0
9,1.92423,3.07577,0
11,2.91494,2.08506,0
12,3.63671,1.36329,0
13,4.94265,0.0573533,0
14,3.01032,1.98968,0
15,3.66687,1.33313,0
16,3.50489,1.49511,0
17,3.79863,1.20137,0
18,0.488377,4.51162,0
19,1.98516,3.01484,0
20,4.14367,0.856328,0
21,4.46772,0.532283,0
15,2.11712,2.88288,1
18,3.98481,1.01519,1
2,2.96583,2.03417,0
3,2.76268,2.23732,0
4,2.02978,2.97022,0
5,4.22013,0.779868,0
6,1.41644,3.58356,0
7,4.19656,0.803443,0
8,1.03851,3.96149,0
9,1.83207,3.16793,0
10,1.34792,3.65208,0
11,1.31911,3.68089,0
12,3.92814,1.07186,0
13,0.884397,4.1156,0
14,4.06941,0.930588,0
16,3.86412,1.13588,0
17,4.25114,0.748864,0
19,0.691457,4.30854,0
20,4.65817,0.34183,0
21,4.05375,0.946248,0
8,3.10268,1.89732,1
6,2.98907,2.01093,1
15,0.775609,4.22439,1
2,4.78336,0.21664,0
3,4.30919,0.690815,0
4,4.22435,0.775653,0
5,1.0639,3.9361,0
7,1.77875,3.22125,0
9,1.851,3.149,0
10,4.80687,0.193129,0
11,2.37015,2.62985,0
12,1.87167,3.12833,0
13,4.47416,0.525835,0
14,2.84079,2.15921,0
16,4.44032,0.559676,0
17,2.50764,2.49236,0
18,0.267232,4.73277,0
19,2.21727,2.78273,0
20,0.604105,4.3959,0
21,4.03495,0.965054,0
22,1.80762,3.16627,0
23,2.81531,2.0292,0
24,2.81893,1.9977,0
25,2.90783,2.05033,0
26,2.88955,2.02454,0
12,2.22693,2.77307,1
20,1.2509,3.7491,1
17,3.04758,1.95242,1
14,3.95752,1.04248,1
21,3.79852,1.20148,1
2,1.56677,3.43323,0
3,0.817318,4.18268,0
4,1.39207,3.60793,0
5,0.356551,4.64345,0
6,4.5109,0.489096,0
7,4.32101,0.678988,0
8,2.59165,2.40835,0
9,1.80298,3.19702,0
10,0.705178,4.29482,0
11,0.812448,4.18755,0
13,0.470839,4.52916,0
15,4.31681,0.683192,0
16,4.87336,0.126643,0
18,1.39151,3.60849,0
19,1.02392,3.97608,0
22,3.86116,1.06817,0
23,3.82184,1.07982,0
24,3.8618,1.10975,0
25,3.79419,1.07073,0
12,2.22693,2.77307,1
20,1.2509,3.7491,1
17,3.04758,1.95242,1
14,3.95752,1.04248,1
21,3.79852,1.20148,1
2,1.56677,3.43323,0
3,0.817318,4.18268,0
4,1.39207,3.60793,0
5,0.356551,4.64345,0
6,4.5109,0.489096,0
7,4.32101,0.678988,0
8,2.59165,2.40835,0
9,1.80298,3.19702,0
10,0.705178,4.29482,0
11,0.812448,4.18755,0
13,0.470839,4.52916,0
15,4.31681,0.683192,0
16,4.87336,0.126643,0
18,1.39151,3.60849,0
19,1.02392,3.97608,0
22,3.86116,1.06817,0
23,3.82184,1.07982,0
24,3.8618,1.10975,0
25,3.79419,1.07073,0
13,3.99586,1.00414,1
3,2.32099,2.67901,1
16,2.85597,2.14403,1
18,2.48276,2.51724,1
2,3.36377,1.63623,0
4,3.55957,1.44043,0
5,2.16713,2.83287,0
6,3.52371,1.47629,0
7,4.3682,0.631804,0
8,2.10272,2.89728,0
9,4.24001,0.759991,0
10,1.61745,3.38255,0
11,1.77993,3.22007,0
12,2.56032,2.43968,0
14,0.0999719,4.90003,0
15,0.329375,4.67063,0
17,3.60923,1.39077,0
19,4.90947,0.0905324,0
20,4.4084,0.591597,0
21,3.5308,1.4692,0
22,2.12774,2.8083,0
5,3.9777,1.0223,1
27,2.83536,2.13407,1
21,3.45328,1.54672,1
2,0.16002,4.83998,0
3,3.84578,1.15422,0
4,3.24891,1.75109,0
6,2.57036,2.42964,0
7,4.44024,0.559759,0
8,1.61706,3.38294,0
9,4.22869,0.771311,0
10,2.55653,2.44347,0
11,2.75865,2.24135,0
12,2.96935,2.03065,0
13,0.0481721,4.95183,0
14,3.76965,1.23035,0
15,3.94855,1.05145,0
16,0.864906,4.13509,0
17,1.72687,3.27313,0
18,3.71893,1.28107,0
19,3.82001,1.17999,0
20,2.6699,2.3301,0
22,3.89943,0.991719,0
23,2.78133,2.12051,0
24,2.81963,2.0645,0
25,3.88411,1.05305,0
26,2.63154,2.27608,0
28,3.91865,0.939862,0
29,3.77712,1.01699,0
30,2.88684,1.9878,0
31,3.82707,1.09669,0
32,3.8438,1.02197,0
33,3.79366,1.03697,0
34,3.83311,1.09398,0
35,3.8581,1.02297,0
36,3.82882,0.92389,0
37,3.87137,0.988251,0
38,3.77753,1.01074,0
39,3.79663,0.949814,0
40,3.88479,0.946323,0
41,3.85059,0.958382,0
42,3.87418,0.975495,0
43,3.90494,0.997315,0
44,3.85158,0.926205,0
19,1.50237,3.49763,1
20,3.98559,1.01441,1
2,1.24181,3.75819,0
3,1.85739,3.14261,0
4,0.075304,4.9247,0
5,2.58422,2.41578,0
6,3.10237,1.89763,0
7,4.51851,0.481486,0
8,3.12287,1.87713,0
9,4.11081,0.889187,0
10,1.85392,3.14608,0
11,4.67705,0.322945,0
12,1.1443,3.8557,0
13,4.55563,0.444374,0
14,3.54015,1.45985,0
15,3.47845,1.52155,0
16,4.26706,0.732944,0
17,0.341276,4.65872,0
18,3.39634,1.60366,0
21,0.392153,4.60785,0
19,1.50237,3.49763,1
20,3.98559,1.01441,1
2,1.24181,3.75819,0
3,1.85739,3.14261,0
4,0.075304,4.9247,0
5,2.58422,2.41578,0
6,3.10237,1.89763,0
7,4.51851,0.481486,0
8,3.12287,1.87713,0
9,4.11081,0.889187,0
10,1.85392,3.14608,0
11,4.67705,0.322945,0
12,1.1443,3.8557,0
13,4.55563,0.444374,0
14,3.54015,1.45985,0
15,3.47845,1.52155,0
16,4.26706,0.732944,0
17,0.341276,4.65872,0
18,3.39634,1.60366,0
21,0.392153,4.60785,0
13,3.09636,1.90364,1
20,2.31101,2.68899,1
18,2.11791,2.88209,1
2,0.541749,4.45825,0
3,3.38996,1.61004,0
4,4.7573,0.242696,0
5,1.9026,3.0974,0
6,4.65707,0.342932,0
7,4.58082,0.419179,0
8,0.151185,4.84881,0
9,4.10636,0.893644,0
10,0.28149,4.71851,0
11,3.17841,1.82159,0
12,4.05666,0.94334,0
14,2.24388,2.75612,0
15,2.09411,2.90589,0
16,2.26776,2.73224,0
17,1.00699,3.99301,0
19,0.413888,4.58611,0
21,0.284129,4.71587,0
22,2.16854,2.77968,0
23,1.95819,2.94133,0
24,2.21306,2.74006,0
25,2.16854,2.76337,0
26,2.14311,2.73813,0
27,2.16106,2.73388,0
28,2.10444,2.70191,0
29,2.14439,2.72847,0
30,2.19096,2.70932,0
31,2.20071,2.70745,0
32,2.24233,2.61766,0
33,2.19899,2.74022,0
34,2.22969,2.58219,0
35,2.24355,2.61481,0
36,2.20691,2.64567,0
37,2.24699,2.69743,0
38,2.1879,2.68526,0
39,2.25307,2.64129,0
6,3.62835,1.37165,1
2,4.80203,0.197971,0
3,2.36217,2.63783,0
4,1.89525,3.10475,0
5,1.16039,3.83961,0
7,2.08243,2.91757,0
8,2.08764,2.91236,0
9,1.48806,3.51194,0
10,3.62347,1.37653,0
11,4.04199,0.958012,0
12,1.81517,3.18483,0
13,4.0137,0.986297,0
14,0.743523,4.25648,0
15,3.00311,1.99689,0
16,2.58719,2.41281,0
17,3.87453,1.12547,0
18,0.562359,4.43764,0
19,1.55541,3.44459,0
20,0.206813,4.79319,0
21,2.30337,2.69663,0
22,2.25991,2.60208,0
5,2.98855,2.01145,1
13,2.57471,2.42529,1
11,2.56693,2.43307,1
16,3.11708,1.88292,1
2,4.10818,0.891824,0
3,1.40624,3.59376,0
4,1.58538,3.41462,0
6,2.69915,2.30085,0
7,2.15548,2.84452,0
8,4.13123,0.868768,0
9,4.00578,0.994217,0
10,4.56558,0.434425,0
12,4.75765,0.242347,0
14,4.48309,0.516912,0
15,1.65919,3.34081,0
17,2.0938,2.9062,0
18,4.33771,0.66229,0
19,3.01012,1.98988,0
20,1.11093,3.88907,0
21,2.26657,2.73343,0
22,2.78661,2.06401,0
23,2.53143,2.3612,0
24,2.98141,1.89875,0
25,2.49048,2.42753,0
26,2.55234,2.42133,0
5,2.98855,2.01145,1
13,2.57471,2.42529,1
11,2.56693,2.43307,1
16,3.11708,1.88292,1
2,4.10818,0.891824,0
3,1.40624,3.59376,0
4,1.58538,3.41462,0
6,2.69915,2.30085,0
7,2.15548,2.84452,0
8,4.13123,0.868768,0
9,4.00578,0.994217,0
10,4.56558,0.434425,0
12,4.75765,0.242347,0
14,4.48309,0.516912,0
15,1.65919,3.34081,0
17,2.0938,2.9062,0
18,4.33771,0.66229,0
19,3.01012,1.98988,0
20,1.11093,3.88907,0
21,2.26657,2.73343,0
22,2.78661,2.06401,0
23,2.53143,2.3612,0
24,2.98141,1.89875,0
25,2.49048,2.42753,0
26,2.55234,2.42133,0
4,3.76639,1.23361,1
3,2.92865,2.07135,1
9,3.97713,1.02287,1
2,3.41905,1.58095,0
5,4.82017,0.179831,0
6,4.23743,0.762565,0
7,4.72178,0.278218,0
8,3.67383,1.32617,0
10,3.00556,1.99444,0
11,1.081,3.919,0
12,0.137042,4.86296,0
13,3.64066,1.35934,0
14,0.693421,4.30658,0
15,2.73335,2.26665,0
16,1.16091,3.83909,0
17,2.75295,2.24705,0
18,0.511756,4.48824,0
19,1.98789,3.01211,0
20,4.40653,0.593466,0
21,2.11117,2.88883,0
22,2.8531,2.07026,0
23,2.80201,2.04404,0
24,2.82052,2.05203,0
25,2.71568,2.18297,0
26,2.72774,2.07783,0
27,2.8479,1.94275,0
28,2.69332,2.06031,0
29,2.69305,2.0173,0
30,2.91208,1.95055,0
31,2.79181,2.0198,0
32,2.77837,2.10557,0
33,2.90496,1.87908,0
34,2.81914,2.03681,0
35,2.77797,1.94496,0
36,2.86255,2.07315,0
37,2.74123,2.13099,0
38,2.79657,2.02444,0
39,2.81181,1.99904,0
40,2.83757,1.98092,0
12,2.99113,2.00887,1
6,3.26427,1.73573,1
21,1.84107,3.15893,1
2,2.70665,2.29335,0
3,4.44231,0.557693,0
4,3.42728,1.57272,0
5,1.62083,3.37917,0
7,4.75548,0.244519,0
8,0.676257,4.32374,0
9,1.43213,3.56786,0
10,3.89441,1.10559,0
11,4.54406,0.455943,0
13,2.12889,2.87111,0
14,4.34005,0.659949,0
15,3.76621,1.23379,0
16,1.58998,3.41002,0
17,0.833356,4.16664,0
18,4.11694,0.883057,0
19,3.30067,1.69933,0
20,2.60474,2.39526,0
8,2.67042,2.32958,1
16,2.0438,2.9562,1
21,1.60746,3.39254,1
2,4.49421,0.505788,0
3,0.947962,4.05204,0
4,3.09733,1.90267,0
5,0.918364,4.08164,0
6,2.28245,2.71755,0
7,2.30254,2.69746,0
9,3.87934,1.12066,0
10,4.80123,0.198769,0
11,0.491084,4.50892,0
12,0.840871,4.15913,0
13,0.639344,4.36066,0
14,0.459819,4.54018,0
15,4.80218,0.197819,0
17,1.37293,3.62707,0
18,0.238284,4.76172,0
19,4.63682,0.363182,0
20,3.24564,1.75436,0
11,3.9392,1.0608,1
32,3.80496,1.04696,1
30,3.79706,1.00605,1
20,3.90509,1.09491,1
2,3.77935,1.22065,0
3,2.45731,2.54269,0
4,2.76441,2.23559,0
5,0.213752,4.78625,0
6,3.80539,1.19461,0
7,4.84433,0.155665,0
8,4.66348,0.336524,0
9,3.83209,1.16791,0
10,0.699677,4.30032,0
12,1.19625,3.80375,0
13,4.13745,0.862547,0
14,1.58446,3.41554,0
15,0.84251,4.15749,0
16,4.98063,0.0193723,0
17,4.42311,0.576887,0
18,3.86046,1.13954,0
19,0.951189,4.04881,0
21,3.86768,1.13232,0
22,3.71157,1.10802,0
23,3.86908,1.09233,0
24,3.83312,1.07754,0
25,3.75483,1.17003,0
26,3.76272,1.07523,0
27,3.77644,1.07552,0
28,3.79432,0.988471,0
29,3.8014,1.08525,0
31,3.72458,1.00448,0
33,3.70906,1.04391,0
34,3.77629,0.97332,0
35,3.78613,0.994074,0
36,3.79428,1.04808,0
10,1.58381,3.41619,1
32,2.77946,2.07125,1
31,2.77874,2.14882,1
16,2.90873,2.09127,1
2,0.568623,4.43138,0
3,3.96667,1.03333,0
4,4.92045,0.0795474,0
5,4.51658,0.483418,0
6,0.324956,4.67504,0
7,2.37293,2.62707,0
8,1.66814,3.33186,0
9,3.77559,1.22441,0
11,4.90362,0.0963795,0
12,1.53314,3.46686,0
13,0.122269,4.87773,0
14,2.72986,2.27014,0
15,1.8509,3.1491,0
17,2.49682,2.50318,0
18,4.93237,0.067626,0
19,2.26664,2.73336,0
20,2.08667,2.91333,0
21,1.05443,3.94557,0
22,2.58741,2.30032,0
23,1.49292,3.42059,0
24,2.45704,2.36491,0
25,2.58321,2.2312,0
26,2.65633,2.24655,0
27,2.62026,2.26853,0
28,2.64838,2.21863,0
29,2.62115,2.28437,0
30,2.65317,2.26874,0
21,0.923909,4.07609,1
2,2.36397,2.63603,0
3,0.489309,4.51069,0
4,4.60193,0.398067,0
5,1.32667,3.67333,0
6,4.36704,0.632962,0
7,4.93472,0.0652758,0
8,3.68245,1.31755,0
9,3.75576,1.24424,0
10,0.0100691,4.98993,0
11,3.38256,1.61744,0
12,4.42756,0.572444,0
13,3.65921,1.34079,0
14,1.39926,3.60074,0
15,0.446507,4.55349,0
16,3.40006,1.59994,0
17,0.612009,4.38799,0
18,3.63242,1.36758,0
19,3.65797,1.34203,0
20,2.84037,2.15963,0
22,1.29847,3.54606,0
23,3.6213,1.20464,0
24,3.32092,1.56926,0
25,3.31895,1.51283,0
26,3.38162,1.53129,0
27,3.37482,1.54302,0
21,0.923909,4.07609,1
2,2.36397,2.63603,0
3,0.489309,4.51069,0
4,4.60193,0.398067,0
5,1.32667,3.67333,0
6,4.36704,0.632962,0
7,4.93472,0.0652758,0
8,3.68245,1.31755,0
9,3.75576,1.24424,0
10,0.0100691,4.98993,0
11,3.38256,1.61744,0
12,4.42756,0.572444,0
13,3.65921,1.34079,0
14,1.39926,3.60074,0
15,0.446507,4.55349,0
16,3.40006,1.59994,0
17,0.612009,4.38799,0
18,3.63242,1.36758,0
19,3.65797,1.34203,0
20,2.84037,2.15963,0
22,1.29847,3.54606,0
23,3.6213,1.20464,0
24,3.32092,1.56926,0
25,3.31895,1.51283,0
26,3.38162,1.53129,0
27,3.37482,1.54302,0
5,3.12441,1.87559,1
31,2.48534,2.46335,1
10,3.39968,1.60032,1
21,3.08168,1.91832,1
2,1.65176,3.34824,0
3,4.48466,0.515335,0
4,1.75883,3.24117,0
6,3.36807,1.63193,0
7,4.96636,0.0336351,0
8,0.675757,4.32424,0
9,1.17597,3.82403,0
11,4.32553,0.674473,0
12,4.73674,0.26326,0
13,4.65142,0.348583,0
14,2.50789,2.49211,0
15,1.424,3.576,0
16,1.3355,3.6645,0
17,3.62689,1.37311,0
18,2.17262,2.82738,0
19,2.47625,2.52375,0
20,0.932894,4.06711,0
22,3.32994,1.61538,0
23,1.32051,3.6181,0
24,3.35523,1.5583,0
25,2.47981,2.44614,0
26,2.43876,2.37728,0
27,2.44482,2.46687,0
28,3.30813,1.55421,0
29,2.45762,2.41862,0
30,2.45089,2.42291,0
32,2.42855,2.41162,0
33,3.28717,1.53707,0
34,2.39003,2.45365,0
35,2.4337,2.41819,0
36,2.41393,2.35574,0
37,2.45107,2.38269,0
38,2.48182,2.39568,0
18,3.40876,1.59124,1
7,2.5326,2.4674,1
2,3.44645,1.55355,0
3,1.01382,3.98618,0
4,1.44471,3.55529,0
5,4.93426,0.0657355,0
6,2.42017,2.57983,0
8,2.69116,2.30884,0
9,3.67081,1.32919,0
10,1.82996,3.17004,0
11,2.80843,2.19157,0
12,2.65177,2.34823,0
13,0.691443,4.30856,0
14,1.18664,3.81336,0
15,0.0474342,4.95257,0
16,4.32861,0.671388,0
17,1.7606,3.2394,0
19,1.36817,3.63183,0
20,1.71977,3.28023,0
21,0.496121,4.50388,0
22,2.56777,2.38308,0
23,2.57906,2.26754,0
24,2.52937,2.36063,0
25,2.50626,2.35198,0
21,2.66428,2.33572,1
17,2.24435,2.75565,1
2,2.72566,2.27434,0
3,0.00757795,4.99242,0
4,3.60206,1.39794,0
5,4.21973,0.780275,0
6,3.921,1.079,0
7,0.0623155,4.93768,0
8,4.66773,0.332274,0
9,1.09298,3.90702,0
10,0.213017,4.78698,0
11,3.72968,1.27032,0
12,0.465769,4.53423,0
13,4.16913,0.830871,0
14,4.76849,0.231505,0
15,1.0329,3.9671,0
16,4.73686,0.263138,0
18,1.95942,3.04058,0
19,2.64036,2.35964,0
20,4.77857,0.221433,0
22,3.75501,1.21262,0
9,1.09142,3.90858,1
18,3.20097,1.79903,1
20,3.1719,1.8281,1
2,2.04522,2.95478,0
3,1.54396,3.45604,0
4,3.2938,1.7062,0
5,1.06466,3.93534,0
6,0.478872,4.52113,0
7,0.14313,4.85687,0
8,4.23059,0.769406,0
10,1.17303,3.82697,0
11,4.77433,0.225669,0
12,0.882188,4.11781,0
13,2.76342,2.23658,0
14,3.52442,1.47558,0
15,2.15721,2.84279,0
16,0.321718,4.67828,0
17,0.470671,4.52933,0
19,1.6786,3.3214,0
21,0.0995619,4.90044,0
22,1.06073,3.8236,0
23,3.09815,1.76919,0
24,3.11399,1.71822,0
25,3.124,1.71775,0
26,3.17034,1.74616,0
27,3.10284,1.80168,0
28,3.15091,1.76888,0
29,3.10204,1.73756,0
12,3.72843,1.27157,1
17,3.51047,1.48953,1
20,1.31878,3.68122,1
24,3.03354,1.91908,1
31,2.95196,1.98695,1
15,3.18035,1.81965,1
19,2.94269,2.05731,1
2,1.32452,3.67548,0
3,3.05245,1.94755,0
4,0.451754,4.54825,0
5,0.35315,4.64685,0
6,1.99979,3.00021,0
7,0.171199,4.8288,0
8,3.71581,1.28419,0
9,3.53968,1.46032,0
10,4.55156,0.44844,0
11,3.21381,1.78619,0
13,1.23357,3.76643,0
14,4.63969,0.360307,0
16,3.2205,1.7795,0
18,1.79282,3.20718,0
21,4.80911,0.190894,0
22,2.96839,1.90687,0
23,3.00492,1.88593,0
25,2.94356,1.96111,0
26,2.90162,1.90534,0
27,2.95791,1.91223,0
28,2.98777,1.98267,0
29,2.89677,1.97024,0
30,2.90868,1.96762,0
12,3.72843,1.27157,1
17,3.51047,1.48953,1
20,1.31878,3.68122,1
24,3.03354,1.91908,1
31,2.95196,1.98695,1
15,3.18035,1.81965,1
19,2.94269,2.05731,1
2,1.32452,3.67548,0
3,3.05245,1.94755,0
4,0.451754,4.54825,0
5,0.35315,4.64685,0
6,1.99979,3.00021,0
7,0.171199,4.8288,0
8,3.71581,1.28419,0
9,3.53968,1.46032,0
10,4.55156,0.44844,0
11,3.21381,1.78619,0
13,1.23357,3.76643,0
14,4.63969,0.360307,0
16,3.2205,1.7795,0
18,1.79282,3.20718,0
21,4.80911,0.190894,0
22,2.96839,1.90687,0
23,3.00492,1.88593,0
25,2.94356,1.96111,0
26,2.90162,1.90534,0
27,2.95791,1.91223,0
28,2.98777,1.98267,0
29,2.89677,1.97024,0
30,2.90868,1.96762,0
7,2.70917,2.29083,1
16,3.64645,1.35355,1
20,1.90318,3.09682,1
21,2.02412,2.97588,1
2,3.10614,1.89386,0
3,4.55037,0.44963,0
4,0.115394,4.88461,0
5,4.64187,0.358127,0
6,1.00728,3.99272,0
8,0.696983,4.30302,0
9,0.972204,4.0278,0
10,0.445322,4.55468,0
11,1.64183,3.35817,0
12,4.05813,0.941872,0
13,4.72502,0.274976,0
14,3.23188,1.76812,0
15,1.68899,3.31101,0
17,4.01038,0.98962,0
18,2.87681,2.12319,0
19,1.73779,3.26221,0
22,0.910776,3.97554,0
23,1.801,3.17256,0
24,1.6268,3.2462,0
25,1.71608,3.19404,0
26,1.63289,3.18797,0
27,1.76145,3.10759,0
28,1.70245,3.20341,0
14,3.05678,1.94322,1
18,2.65401,2.34599,1
2,1.70153,3.29847,0
3,2.57761,2.42239,0
4,1.96146,3.03854,0
5,3.26743,1.73257,0
6,4.06204,0.937959,0
7,2.81516,2.18484,0
8,2.22963,2.77037,0
9,3.38741,1.61259,0
10,2.28153,2.71847,0
11,3.59832,1.40168,0
12,2.28107,2.71893,0
13,4.28664,0.713356,0
15,1.28825,3.71175,0
16,2.12406,2.87594,0
17,0.202893,4.79711,0
19,2.02528,2.97472,0
20,0.831472,4.16853,0
21,1.60583,3.39417,0
22,2.2087,2.66338,0
23,2.20151,2.65941,0
24,2.10405,2.7459,0
25,3.43047,1.49486,0
14,3.05678,1.94322,1
18,2.65401,2.34599,1
2,1.70153,3.29847,0
3,2.57761,2.42239,0
4,1.96146,3.03854,0
5,3.26743,1.73257,0
6,4.06204,0.937959,0
7,2.81516,2.18484,0
8,2.22963,2.77037,0
9,3.38741,1.61259,0
10,2.28153,2.71847,0
11,3.59832,1.40168,0
12,2.28107,2.71893,0
13,4.28664,0.713356,0
15,1.28825,3.71175,0
16,2.12406,2.87594,0
17,0.202893,4.79711,0
19,2.02528,2.97472,0
20,0.831472,4.16853,0
21,1.60583,3.39417,0
22,2.2087,2.66338,0
23,2.20151,2.65941,0
24,2.10405,2.7459,0
25,3.43047,1.49486,0
13,2.88194,2.11806,1
38,2.73666,2.12055,1
15,2.48011,2.51989,1
19,3.54622,1.45378,1
2,3.51617,1.48383,0
3,4.12878,0.871217,0
4,1.66335,3.33665,0
5,0.107012,4.89299,0
6,3.14338,1.85662,0
7,0.405212,4.59479,0
8,4.28858,0.711416,0
9,0.920931,4.07907,0
10,3.24793,1.75207,0
11,4.64399,0.35601,0
12,2.74734,2.25266,0
14,1.82457,3.17543,0
16,2.70183,2.29817,0
17,0.961146,4.03885,0
18,1.48289,3.51711,0
20,1.79031,3.20969,0
21,1.64849,3.35151,0
22,0.872399,4.02346,0
23,2.71453,2.20187,0
24,2.73958,2.1302,0
25,2.74271,2.14193,0
26,2.64704,2.20623,0
27,2.72518,2.12048,0
28,2.69474,2.19962,0
29,2.74187,2.17232,0
30,2.7097,2.17327,0
31,2.71419,2.09213,0
32,2.62288,2.13591,0
33,2.7436,2.15778,0
34,2.7124,2.18313,0
35,2.74662,2.16751,0
36,2.7337,2.20098,0
37,2.72553,2.12164,0
39,2.72082,2.16162,0
40,2.72089,2.11407,0
41,2.63795,2.20733,0
42,2.73319,2.14726,0
43,2.77119,2.10321,0
44,2.74679,2.06398,0
45,2.76233,2.07448,0
46,2.78591,2.09273,0
47,2.73509,2.01995,0
48,2.79513,2.04728,0
49,2.78345,2.08485,0
50,2.82539,2.0267,0
51,2.71212,1.99861,0
52,2.77583,2.02056,0
4,3.79867,1.20133,1
20,2.24264,2.75736,1
13,3.78557,1.21443,1
3,0.610721,4.38928,1
21,3.67845,1.32155,1
19,2.16746,2.83254,1
2,0.27489,4.72511,0
5,1.86501,3.13499,0
6,4.62758,0.372425,0
7,2.90126,2.09874,0
8,3.72886,1.27114,0
9,0.818708,4.18129,0
10,4.08055,0.919447,0
11,0.517762,4.48224,0
12,0.524401,4.4756,0
14,0.344606,4.65539,0
15,0.908515,4.09148,0
16,0.503397,4.4966,0
17,1.36419,3.63581,0
18,4.94467,0.0553282,0
22,3.74611,1.18294,0
4,3.48881,1.51119,1
16,3.55421,1.44579,1
18,3.68836,1.31164,1
2,4.58497,0.415034,0
3,2.14498,2.85502,0
5,1.19656,3.80344,0
6,1.18426,3.81574,0
7,2.97726,2.02274,0
8,3.2737,1.7263,0
9,3.31731,1.68269,0
10,0.0300803,4.96992,0
11,4.03914,0.960864,0
12,3.44252,1.55748,0
13,4.86009,0.139907,0
14,1.57182,3.42818,0
15,4.53559,0.464406,0
17,2.05676,2.94324,0
19,1.15084,3.84916,0
20,0.598375,4.40162,0
21,1.11131,3.88869,0
22,1.18676,3.77522,0
23,3.34993,1.52644,0
24,1.1243,3.82382,0
25,3.26507,1.62438,0
26,3.28202,1.6105,0
27,3.37267,1.54019,0
28,3.39334,1.55332,0
29,3.39693,1.49985,0
12,3.7154,1.2846,1
3,3.62519,1.37481,1
